"Kuwait","KWT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2977405883.74684","3677583525.80631","4015509075.54994","3039484355.40028","3336238726.99957","2608299495.32996","2213369998.20661","2985381550.9617","3782068545.21181","4940278249.06685","5866095890.41096","5564204993.0176","6344164131.04272","6522377164.8106","5427307672.81756","6899701742.72858","8646311785.86291","10380960594.2939","10240860812.4897","9014744235.66763","7995292702.45065","7879526584.70267","9053354830.70409","10298255433.116","9769122684.23643","7000125550.43938","","",
"Latin America & Caribbean (excluding high income)","LAC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","24587444179.525","26591822683.5774","25369962835.0922","27764003165.9722","31890906627.219","33726937817.3345","38902179216.4194","43935956298.4533","58544522413.0282","79036272477.9682","83745828209.4957","93130048547.5535","102082739229.807","124108453501.059","134003913248.932","154817565136.785","172630209099.529","170459477549.563","144114364421.771","159534184798.868","156048704512.118","158891677320.431","169180365169.118","193642434197.693","216416593713.382","222254463783.735","225696865116.199","242363068391.336","283244947835.808","308490380010.51","271335799600.78","290465847277.058","320417068788.296","314064007570.955","283943298675.135","317676519708.793","305429189291.885","269839804689.71","284097264934.007","323621520477.253","379279949859.921","442179575938.052","511289002390.633","583220635352.153","511225221990.9","633751844305.482","709005837601.525","690691880210.151","693050272598.832","690633300875.23","615138780171.901","593161420841.709","651651224919.481","641098435118.614","623420480688.969","539735616526.631","632423946738.67","755941907840.518",
"Lao PDR","LAO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27269909.2922138","36146568.5360197","53600652.062443","63159686.4875433","72434604.7970079","84453455.766578","105449552.747021","123477560.965017","272528542.992746","111280835.41426","126523544.98222","150802703.97309","161730150.743411","178441924.719101","198530801.721187","238982385.521567","263751910.638031","326694793.915864","424926405.397215","549169475.571441","681618064.80758","791228233.666418","933755998.996171","915702383.4646","1010835565.69647","1119134597.80763","1181528149.11149","1236649734.07169","1277526307.36315","1352047830.52207","1432470640.28546","1458710856.94008","1637039352.25257","1362152313.13009",
"Lebanon","LBN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1220736857.09184","1465129850.68459","1717160469.70854","1972718415.06983","2143612825.26851","2061884385.91791","1970149253.73134","1998673300.16584","2074295190.7131","2155223880.59701","1530772779.23715","1615252283.91376","1584637906.46766","1796288197.41294","2417815695.52239","2802241210.8126","2968459277.61194","3026202321.72471","3251975594.36153","3527453018.90547","3622804038.40796","4018582380.76285","4274078912.57048","4394876670.44776","4087445703.81426","3638979610.42471","933516099.430586","330053453.23692","",
"Liberia","LBR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21439000","21524900","17363400","16871300","36101000","39167700","45806900","54233800","51072500","49649800","52076700","54603300","","","","","","","","","","","",
"Libya","LBY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","640236220.472441","1556015625","1883615384.61538","2393561850.272","2806242103.91834","3126215534.58499","3953374201.44527","3063657230.69211","2984237135.3268","1786705504.12798","2138770170.86641","2233402741.79293","2619219259.33596","2017289393.49194","1824408186.47461","1884963610.50788","2148477374.29485","2017503293.05561","","","",
"St. Lucia","LCA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52130111.1111111","59255074.0740741","54095444.4444444","49819185.1851852","45814814.8148148","45814814.8148148","46962962.962963","45111111.1111111","44422222.2222222","52518518.5185185","58703703.7037037","60000000","59962962.962963","41407407.4074074","42259259.2592593","54222222.2222222","61481481.4814815",
"Latin America & Caribbean","LCN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","28852384502.8212","31318354219.1008","30129885514.3879","33001534996.7255","37677636157.0614","40118092219.6053","46234739024.5723","51901340840.0256","69475589540.63","93094888676.067","94423203004.4326","106411671561.926","117056914477.868","141108906732.863","154974389650.636","180486090038.557","200991109583.407","197294527801.276","170637143675.795","185048830422.042","182512390857.8","186917542978.918","195635475537.622","224103562388.318","244614634983.373","253007991758.3","259838228816.901","280460131872.188","323418164654.614","351407932418.36","321727720831.024","337642177448.405","378452913465.289","374193607733.944","341521282725.399","383113717143.493","374305189005.84","333496095992.651","348619471511.914","397174356180.037","460143793079.953","531141435881.631","607761809333.897","693920598843.471","629462176997.928","762129573802.438","832452601698.331","824223972764.013","826568737064.773","839137866205.034","860804768232.297","832764422103.595","904081890597.299","894611655541.432","870367134509.955","761445765906.619","882428242597.698","1037008362894.37",
"Least developed countries: UN classification","LDC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15116705697.0135","16472085881.5773","17912048366.9229","19513562214.0142","19529264973.0459","22009613111.1637","22382182632.9289","24030986539.7918","26593249990.9758","30875208597.9327","34164036569.3972","38639962849.8147","45831371499.9417","54292862290.0519","62785119540.3732","67647680235.5771","79309797524.3078","83938620286.7283","91496281166.3131","99814675645.2215","102810949019.922","123945527484.37","136266815037.818","152798122603.715","165082563187.426","166987081494.664","189591170666.375","214325548856.167",
"Low income","LIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6302462690.98782","7064949248.3221","7064112998.22305","6932271570.30412","9115216080.54411","8738997617.20026","9706065584.94923","10421699086.7073","12187769424.1786","13273365014.7837","15129830288.2416","18728023757.3254","21086820868.3799","26510965940.1283","27088812462.0536","30330480440.0557","31483850963.2525","32631843984.5747","35194065858.9142","36990668190.6826","36543754925.8515","39468056533.9259","43920294769.7382","48021975454.1444","48150027700.0944","50238807677.4609","52316753455.2907",
"Liechtenstein","LIE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2299485376.8541","2507688531.94316","2445383736.98294","2497949737.11353","2199625424.94741","","",
"Sri Lanka","LKA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","230672268.907563","230041995.798319","237654300.411523","203193260.504202","212268890.756303","297689054.621849","280462205.882353","280452695.473251","290420168.067227","340000016.806723","369243680.672269","404553136.593592","434170854.271357","487812484.375","652932345.864662","735806005.706134","668252045.184304","904509594.137542","518513779.628443","609120122.029544","668360526.315789","669246768.831169","653580028.832292","678198028.049299","821147775.157233","804455077.319588","887544582.441113","967051616.847826","983904460.861364","969237217.753121","1076585134.7978","1204157565.86899","1354004150.12548","1425517350.99338","1628530977.33711","1836058493.65854","2039515107.65334","2235565350.05933","2343010085.33747","2308932616.08154","2458524866.9004","2223830055.95345","3160830022.99812","3510484873.60133","3868178673.78199","4762298507.46269","5437040013.72605","5984122684.29449","7309798719.46177","7617239987.83766","10822291047.0444","12612739225.1123","13904831117.9793","13909870049.5669","14158949765.0273","13773218213.0087","14098387535.0406","14053844974.143","14205059592.2352","14385532900.2513","13729769289.173","15909508246.1786","14578977823.4888",
"Lower middle income","LMC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","74027497577.3413","78245963615.1061","85216778303.8836","97766920304.3501","110555052654.873","126255155992.419","153260333373.837","161877002834.868","159220905157.266","154241938638.777","144595556723.745","157016345614.015","163645680184.671","164260691148.645","173165134654.528","174184131991.85","193591499676.661","173692125316.645","181191339773.788","157474756485.535","175620207243.791","198422598876.151","213967626109.688","217482249862.844","213712146361.875","218398406007.302","229723766043.166","229899648164.885","238398977781.256","272990367541.21","322814918546.8","381813977894.746","455535067804.635","541859774250.949","612215029504.63","589890374201.53","698421608967.547","793067567262.608","845140313989.33","840143719584.615","879876593489.604","847380956721.656","888204427750.387","958595301085.517","995752638823.406","1014448364670.88","996723435012.449","1188291081816.86","1230598864679.2",
"Low & middle income","LMY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1680266672503.8","1973611211261.91","2355957582681.41","2888469405093.24","3477005969877.51","3378009580946.45","4057976213441.2","4846654251654.83","5175166311323.11","5438154889215.36","5699496862250.12","5490830527578.86","5442703599631.64","5980460477947.32","6467942903640.45","6441067070860.95","6321235614126.01","7809141927607.74","8131314223700.09",
"Lesotho","LSO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","419999.832168067","419999.832168067","1119999.55244818","2099999.16084033","2379999.04895238","2519998.9930084","2939998.82517647","3355625.32880781","3642393.75074139","5619927.76104719","7064256.73684147","7572604.83056863","7129999.9938","8279999.9928","11614999.9899","22514478.7757903","33136725.8052573","35958404.5584046","18447419.3410134","27799569.1652005","27175633.0634704","16452869.9831054","25229847.2915287","31527430.788625","45025275.2678453","47536229.6736827","56801691.582509","60544161.0247292","72676567.4667931","79516140.849469","77829201.7898323","89684443.56832","83993782.7799129","101815083.097118","101415698.451343","101494886.161284","120857081.719361","169381491.677411","190513951.573323","262387430.99986","348010139.946746","336221215.185985","392853929.65839","374100405.018051","375087765.452009","304764928.621433","292411336.375311","329716814.281188","283734352.16756","258951933.839075","299043379.699178","357092074.754166","352328504.155019","351471524.589764","425137340.159854","411835037.642349","335874482.172451","393840627.405977","380407030.043178",
"Late-demographic dividend","LTE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1175914149809.28","1385025492860.64","1652385323971.59","2074666022094.16","2567918863884.78","2538172887767.72","3027835484715.53","3667744954360.26","3920775663899.54","4183040626706.73","4430592975048.41","4314491436042.31","4247258716201.91","4678643233859.13","5168526694797.25","5126902175028.46","5087939550992.58","6315893002224.77","6562656948821.65",
"Lithuania","LTU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1316389254.94171","1354928787.22486","1619419076.39189","1763620198.53259","1660808804.48856","1934083728.95986","2110540353.90591","2325461632.38471","3134433164.1286","4127471435.66816","4766765766.88643","5308981051.57485","6315284619.59496","7512149860.96883","5651024464.8318","6284794021.19608","7999788659.53579","8030694314.65686","8200859989.31965","8431552131.83609","7131769119.84922","7273862160.30489","8105069312.12715","8911633893.15748","8805813361.50571","8859078616.31116","10713242804.837","11988360613.5098",
"Luxembourg","LUX","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2469328133.55227","2286171986.97068","2139698917.45602","2224210935.7635","2146949102.31892","2047121638.41098","1952957801.28268","2061857549.08549","2622638353.31058","2908615543.00889","2950535497.66226","3038849241.06","4109438701.62197","3933267823.67656","2534054651.88672","2791727299.58341","3004323836.22571","2723776395.35977","2969610842.2565","3253171609.59131","3291701734.39336","3605441346.9468","3138353720.17886","3522748331.24621","3486195872.06268","3719624449.57971","4146881496.54257","3687494113.70429",
"Latvia","LVA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1019918710.78152","1020496426.74834","1189518509.55722","1060209698.55832","1020581311.55417","1082982618.77173","1137578912.02149","1294361073.2151","1454853031.60743","1769037335.76168","1938686994.3995","2277386506.14497","3111787717.13856","3443243677.82488","2566844592.71615","2845353769.12092","3228812173.60507","3198905908.36211","3349838999.25636","3296147281.46307","2853886838.23984","2855112682.1674","3191709691.82474","3634722895.00229","3640547897.99993","3803218356.20539","4769524488.12008","5189774353.91247",
"Macao SAR, China","MAC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","491114095.636693","507002856.751623","455974546.755276","459908252.846947","468387700.011819","467337818.839124","484621774.543251","496567974.164762","480239243.729549","504491708.095042","411900168.046306","389248266.619088","382983123.954196","394157637.272196","379724812.895498","426174025.601311","384651093.966398","298998395.896881","212542557.566219","155706856.225254","168242074.029423","199377623.910596","204524693.707374","228117011.757291","257108350.307518","268290526.871","288437541.934022","297800903.22824","308656112.607398","210537860.0823","256447674.44711","",
"St. Martin (French part)","MAF","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","462998642.052449","475645638.677015","489478291.235133","527024062.464312","608241493.912693","641242250.729918","709708752.861786","852460441.66232","1082806360.66546","1229127413.64431","1536093572.53689","1591650285.33095","1829972715.13791","2248077752.46179","2676491640.60392","3903353604.93738","3405543975.63407","3345483072.38525","3245553129.90206","2988537734.46166","3016027198.64851","3688666521.95463","4275875687.04037","4931141274.19571","4938905170.96147","5819781267.3785","5924429871.76321","6359911185.2893","6033546090.97752","6435875529.71857","7366968454.33255","7894676865.04254","7461257111.36769","7531086039.50319","7665160395.78411","7186846292.11368","6645473983.61936","7117053688.41303","9120078208.6923","10601695602.7372","10498959380.5608","11090439440.2494","11949953208.2842","13962124168.9865","14398108500.5771","14533408444.4572","15705681484.5718","14967471686.5492","16571998702.2448","18099798478.5054","16445234787.1602","16453978524.3072","17286012844.999","18921378867.9921","19015030983.2077","18395051965.4315","21902803573.0203","21637002403.5281",
"Monaco","MCO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391554485.445298","349264130.434783","346852380.952381","232830540.037244","150215883.392562","179775926.134444","228919933.472192","242073086.274221","299831164.919025","369741651.322567","390651944.00627","417359885.310083","508102714.93476","668452829.110049","564320935.329585","694273871.886088","888954534.613724","927909749.340401","1063048576.93033","946481658.237766","781103210.034014","800929668.674699","949056571.119524","1133160119.04762","1161176330.01422","1165497286.37413","1319925503.39367","1298517867.72487",
"Madagascar","MDG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","781106163.888408","1039398137.19211","880798283.411725","894354006.0767","1007823538.23914","1003341774.59035","1072136542.75181","1131942011.35078","963329899.727574","1208002993.9082","1210660421.90423","1289259448.54827","1423167909.0366","1269250621.78283","1382224818.33059","",
"Maldives","MDV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55752828.125","59890960.9375","54618359.375","57633328.125","59944210.9375","73835148.4375","60362390.625","59209984.375","71592911.8172103","75748159.7450505","69800887.6256624","73391470.6845699","78783535.41735","89816155.8814733","101558016.381588","112608038.772844","114706012.951253","93508035.6919748","104727735.936726","",
"Middle East & North Africa","MEA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73311006994.3127","80835251161.7065","95246311087.813","109878881231.579","116568407921.618","116020747755.399","122114516610.357","138178585188.807","141401313218.062","139357153296.724","156960212756.741","183877342545.761","215820247694.394","245728273315.054","277831211929.285","336995457382.574","301052109380.162","348538464407.927","415447146858.548","458565133346.277","432742127416.695","437054289963.874","387171837317.357","388847594440.055","404258232561.345","417722096769.188","419637412726.373","392639758138.209","487830569205.143","",
"Mexico","MEX","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","4073415995.92658","4567143995.43286","5088359994.91164","5780023994.21998","6504335993.49566","7828591992.17141","8633431992.08604","9846701852.19772","12003118177.1756","15662830944.9893","18566192000","18491408901.6918","17608574306.7403","21874010734.1986","28449418742.2904","37710990186.8965","47239226829.8607","31306862204.9243","27260361537.6846","34108254950.2802","37379410074.9027","27284118240.5757","30865182586.4862","40138879308.259","44781529755.0552","49992360328.6284","59212439844.555","67325181171.8102","90937745978.5916","91757991970.6478","68958752380.4702","83023083309.0835","101104721120.016","105891292145.201","115755927303.232","134416876211.258","136599223463.782","133324698963.939","121135159166.075","130313652116.64","137997319022.716","162498499176.93","167598455249.152","175846408009.787","135872989960.021","164611537214.086","181219950295.11","196339496018.25","201767717224.995","209348195629.85","201112001396.577","185289961981.295","202128729674.68","214451062576.402","218959546727.945","189452739473.283","230067618129.568","265673109177.313",
"Marshall Islands","MHL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1675800","2350200","2160100","2730300","3835500","4425300","5025100","5557300","2599800","3553100","4569600","3227900","4129200","7559300","7388100","6766600","9747600","11398300","5803200","9155100","8833400","8154600","11446400","7904500","5451400","",
"Middle income","MIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1668422354245.24","1960522479122.95","2340922743800.17","2869889202432.99","3455902147372.82","3352212132166.36","4030680966826.75","4815623054330.93","5142645185781.43","5404288243036.91","5663327180711.45","5453888555126.2","5406167385890.98","5940768205669.74","6424198513394.62","6394684976520.94","6275042061531.98","7758132322925.67","8078197310143.94",
"North Macedonia","MKD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1410530035.33569","1147556122.44898","680400707.13023","639330560.344828","673060127.722148","878442288.955701","860152787.287485","701529584.929055","646354104.900567","646094255.26075","338371648.401004","332553693.718234","338990996.474347","441771029.708356","436734044.031632","606671376.361548","700937739.275832","850372365.338705","968360242.844422","829898476.38041","928076508.623587","1197445446.69922","997781385.563867","1072478361.24352","1244327523.32154","1183623732.43459","1311533063.08032","1424976619.14783","1692859243.61248","1688511880.49619","1598113542.15158","1868415789.50398","1776937010.73515",
"Mali","MLI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","14105637.6904714","22729411.5110144","20563502.0361871","24768893.2681509","26225642.8882377","37583973.611797","42918189.0702861","41689677.6389025","53387825.8461486","50630153.4847581","54587743.0381928","59015973.2000436","64809109.8007666","","","","","","","","","","","","","","","","","","","","","","","","","","437959862.484817","460364094.981476","511520585.67744","614641198.506057","762951345.248836","721186616.831085","786311046.39232","717294003.456615","722120412.277744","1002857011.00386","842128127.198601","772579584.740031","931822458.593727","1073719961.63205","1142729979.36273","1185275895.26723","1294963326.88382","1212789371.44373",
"Malta","MLT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","43245621.2651968","42617420.6474744","58254275.4275428","73053660.8078221","88090655.9750529","122375320.763137","145827829.95052","173394429.195893","221015149.827337","281312215.568862","336858066.119811","316601021.314387","305985937.5","279983222.475926","272836670.081013","272897419.472914","345667467.773651","398282803.180915","446786946.931361","473675289.480168","557416858.030528","587002656.042497","606460358.056266","530181695.676586","595186981.71078","648224708.171206","649952358.265841","648537426.315204","709470659.741408","724709427.464486","834705075.445816","689401888.772298","731610731.610732","853419824.741095","827478824.115595","831737346.101231","843432442.604441","985354503.148097","1228357990.3325","979160878.021673","1015366395.00003","1082801991.24515","1035154232.92969","995557282.196089","990928735.019589","826143298.359375","838921869.221815","934585237.294128","1081754330.98037","1118355035.2941","1126548022.25679","1244597628.29455","",
"Myanmar","MMR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469682677.948214","528910068.842918","739567509.444929","1010806262.23092","1300677498.94516","1600352134.60844","2262512149.55417","3673383534.99537","5153530248.18509","7196945350.90023","10708099987.7661","11614892408.8464","12113653298.4533","12604753348.371","12856920143.946","12850290931.5598","14128657199.6352","16265431186.6152","17009783208.5185","","","",
"Middle East & North Africa (excluding high income)","MNA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37183895732.4167","43241086921.8611","52617495738.2269","62269341988.0138","64161975025.1888","65531132617.6399","68923139939.7167","77290101373.0732","77155996328.1191","74239407267.9638","85317376770.0256","103595556708.357","124249288667.964","143087817636.389","161304016748.474","202392217758.646","174372783696.286","201619089632.946","247876567874.949","275891790310.75","243676986959.825","238072961505.482","192961078966.283","194859562964.283","195566736635.015","188107388359.713","192246336286.418","185403827065.88","235779364332.083","",
"Montenegro","MNE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91349899.1607845","134074870.141501","133626404.759656","149570281.57865","180992053.637944","184909837.08494","211356166.10212","187784013.139885","233289878.423905","188496804.667963","188620315.9","225933824.922179","166620388.489453","180553663.077255","178242293.229803","165785635.142969","163501765.700779","186843618.182353","219375290.695686","206057315.571477","196063659.214379","225835453.745681","",
"Mongolia","MNG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1169733333.33333","521598180","403639831.578947","244966032.86385","125127980.087749","155320338.728436","250955229.040815","103307093.141358","99874497.651869","79600055.5008256","74300983.6886956","76198620.5430986","104608152.79255","89289097.2531007","106015885.184991","110164905.507559","145327850.17728","185543547.783015","264439682.530416","368997969.127175","295591961.997364","489892280.947166","735966698.691379","919773641.332371","1097370445.77252","1073157027.27327","815194243.103133","745517180.67531","791976226.197611","929479630.672727","1004326441.859","1032576764.01584","1086740980.25636","1202235293.51348",
"Northern Mariana Islands","MNP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","527259000.291049","396703998.357542","303662321.437943","345651265.624168","304745658.035681","450825123.741555","594355808.060757","765563695.568268","798400653.249343","721957694.1263","781283312.930992","698583857.250069","890953690.601622","1136233242.11127","1149426210.04802","1307582428.1637","1431047142.74935","1479449518.26457","1249529758.20006","1108160978.00147","1410652664.68357","1414326301.43083","1389750970.25197","1421877120.23991","1306745700.84154","1012153660.87968","1084101288.51862","1293947137.56378","1359272296.62394","1111093160.58447","1231646369.81593","",
"Mauritania","MRT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","105665576.103574","127087599.488016","133095475.607643","152177525.463665","138618592.828503","126872995.335508","136732540.804393","155091153.007552","151053351.4524","141178709.285859","144678362.723315","151135636.986384","157377829.484591","210628669.458065","211255227.769005","175720581.218522","177075415.885641","208693728.974169","219862008.135954","254139556.707986","283040165.662651","332437650.781832","317894909.508095","287735797.148095","397682433.243658","377455001.162885","388480977.761441","438755387.364304","462781025.336873","488793459.410356","458709568.1278","391036904.775982","436129470.843916","473637446.569967","475659856.003998","504767255.697223","528296256.585637","",
"Mauritius","MUS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","94439517.9385604","105791945.046577","129963371.767439","154087398.121849","146662834.91495","154086452.17043","143480600.232677","143342843.970171","158184584.919139","185462398.644707","284412452.512837","386388902.190131","435118295.693653","435941096.366501","547853349.599913","582680893.180294","661676016.888122","653904502.061845","702095215.20533","821827818.619813","919756997.039605","870195540.650869","877039605.8793","875204976.87686","920812049.218607","924627111.744178","922976039.650224","1048706070.1988","1153702473.64858","1096102381.43401","1112272166.28366","1260568222.5307","1529583824.46039","1361022284.24458","1416951442.93863","1597160170.62665","1592513980.73975","1686798331.12704","1768162686.81656","1561983871.8419","1559540316.98752","1623599577.45346","1668808053.18497","1518710437.03495","1233946228.76158","1343490858.38735","1559340715.9238",
"Malawi","MWI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","196623927.582701","190370897.749134","211214417.638928","235531846.621451","272702811.113837","301536348.050276","332106872.199794","372404335.275607","394290054.026591","480443319.660038","531857363.69935","599268392.086148","740001829.162401","1280051504.21533","1777805974.63026","1740671760.493","2177034910.16956","2684011309.46336","3300932411.12927","4369541098.09209","5374660059.07226","5327083862.39428","5199754532.68002","5925963987.04934","6674764758.55056","6137290688.50368","5458434053.32291","6373136885.38634","7697085796.83951","9246756762.57686","10664818152.41","12556008146.6395","15278595829.8975","17343182749.6654","19841487578.1131","23398724082.9346","28080928531.6798","28381716232.5218","20771759070.5259","24485526315.7895","28946842105.2632","27219473684.2105","29493684210.5263","32982105263.1579","37896578947.3684","39543273092.1485","44847890892.0323","50560143133.9283","56688983262.5531","48137568416.9867","59760262636.8833","69482938176.5309","72756389843.2144","73838702806.1539","77329008759.3971","67181918404.6334","65664478574.9367","69713084898.06","77240631506.984","78180897064.655","75064911391.1821","87531969743.026","95306912918.778",
"North America","NAC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1485028689553.5","1532695659535.19","1604792343871.74","1676289684134.18","1591506667019.3","1589832369361.42","1656961693741.44","1756339094659.82","1849875104010.71","1960809119668.14","2023215196556.12","1969246579489.29","1832115304989.82","1953972779981.15","2042315220701.08","2110568133392.95","2164273577680.4","2215858725042.82","2278545749357.55","2250000673162.33","2352682864266.89","2500360863717.86","2526514651929.44","2392086640540.9","2668425264642.15","",
"Namibia","NAM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","205530148.436887","217178551.437194","211750124.482072","235973319.342064","192735077.914619","148690360.293329","169578816.948151","232219682.231791","240407977.092261","243595690.636763","289991793.245587","284498943.438181","341817691.999543","360084624.194707","383157412.018612","402874429.466086","310702282.651696","359142766.306288","369250646.033783","339419768.253757","382009319.634948","342315146.708209","315540768.142926","561337607.691112","700044560.944658","760211668.282687","1007669060.60203","1190923554.71237","970276969.811423","1149966852.71555","1405993629.13952","1685301338.00912","1589827133.92542","1242659610.31069","1232172739.96433","1294156307.56412","1252201922.6629","1575793318.30139","1682728937.52365","1563025089.28324","1166291351.65094","1336607191.21063","1408442817.57856",
"New Caledonia","NCL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120084968.809781","127008314.420249","141536044.765269","132323028.355858","140084556.457262","153017814.203644","142974784.274867","130180898.481434","201721915.374454","205935302.256494","177436051.313236","179289285.584397","202695913.488202","260518185.71116","307820086.911848","325103029.786352","378451955.369153","438829157.896506","480808046.742033","507855802.192282","520236115.522253","564484462.673998","530660872.671511","603504355.309367","598579435.893361","512481101.152162","515542543.251796","514071926.620358","","","","","",
